month_year,County,vendor_name,Sale (Dollars)
2018-07,Henry,diageoamericas,1324.26
2018-07,IDA,constellationbrandsinc,3707.67
2018-07,IDA,diageoamericas,15244.429999999998
2018-07,IOWA,constellationbrandsinc,7657.799999999997
2018-07,IOWA,diageoamericas,8080.08
2018-07,Iowa,constellationbrandsinc,2661.5999999999995
2018-07,Iowa,diageoamericas,6977.7699999999995
2018-07,JACKSON,constellationbrandsinc,5898.490000000002
2018-07,JACKSON,diageoamericas,19640.37999999999
2018-07,JASPER,constellationbrandsinc,10509.409999999998
2018-07,JASPER,diageoamericas,26301.890000000036
2018-07,JEFFERSON,constellationbrandsinc,4928.46
2018-07,JEFFERSON,diageoamericas,9756.019999999999
2018-07,JOHNSON,constellationbrandsinc,88778.94999999994
2018-07,JOHNSON,diageoamericas,251202.06999999972
2018-07,JONES,constellationbrandsinc,15883.92
2018-07,JONES,diageoamericas,23638.969999999994
2018-07,Jackson,constellationbrandsinc,188.16
2018-07,Jackson,diageoamericas,228.18
2018-07,Jasper,constellationbrandsinc,139.62
2018-07,Jasper,diageoamericas,81.54
2018-07,KEOKUK,constellationbrandsinc,1211.6
2018-07,KEOKUK,diageoamericas,2881.4200000000005
2018-07,KOSSUTH,constellationbrandsinc,11220.250000000002
2018-07,KOSSUTH,diageoamericas,21019.680000000004
2018-07,Kossuth,constellationbrandsinc,937.86
2018-07,Kossuth,diageoamericas,715.9799999999999
2018-07,LEE,constellationbrandsinc,10299.059999999998
2018-07,LEE,diageoamericas,51374.749999999985
2018-07,LINN,constellationbrandsinc,138409.79999999993
2018-07,LINN,diageoamericas,367697.630000001
2018-07,LOUISA,constellationbrandsinc,3273.8999999999996
2018-07,LOUISA,diageoamericas,6266.040000000003
2018-07,LUCAS,constellationbrandsinc,4459.49
2018-07,LUCAS,diageoamericas,5454.980000000001
2018-07,LYON,constellationbrandsinc,7059.210000000002
2018-07,LYON,diageoamericas,17942.770000000008
2018-07,Linn,constellationbrandsinc,1802.5500000000002
2018-07,Linn,diageoamericas,7041.050000000002
2018-07,MADISON,constellationbrandsinc,6023.869999999999
2018-07,MADISON,diageoamericas,13530.829999999994
2018-07,MAHASKA,constellationbrandsinc,4382.989999999999
2018-07,MAHASKA,diageoamericas,12003.730000000001
2018-07,MARION,constellationbrandsinc,13510.76
2018-07,MARION,diageoamericas,26866.100000000017
2018-07,MARSHALL,constellationbrandsinc,38592.659999999996
2018-07,MARSHALL,diageoamericas,42490.580000000016
2018-07,MILLS,constellationbrandsinc,2857.4700000000003
2018-07,MILLS,diageoamericas,8759.600000000004
2018-07,MITCHELL,constellationbrandsinc,3326.88
2018-07,MITCHELL,diageoamericas,6346.830000000003
2018-07,MONONA,constellationbrandsinc,4452.9800000000005
2018-07,MONONA,diageoamericas,12406.060000000003
2018-07,MONROE,constellationbrandsinc,1099.8000000000002
2018-07,MONROE,diageoamericas,6681.840000000001
2018-07,MONTGOMERY,constellationbrandsinc,2058.4799999999996
2018-07,MONTGOMERY,diageoamericas,10360.740000000002
2018-07,MUSCATINE,constellationbrandsinc,9275.200000000003
2018-07,MUSCATINE,diageoamericas,32681.929999999997
2018-07,Madison,constellationbrandsinc,753.0
2018-07,Madison,diageoamericas,564.5
2018-07,Marion,constellationbrandsinc,1900.1999999999998
2018-07,Marion,diageoamericas,3213.9599999999996
2018-07,Marshall,diageoamericas,577.8
2018-07,Mitchell,constellationbrandsinc,1121.98
2018-07,Mitchell,diageoamericas,2375.21
2018-07,OBRIEN,constellationbrandsinc,9482.059999999996
2018-07,OBRIEN,diageoamericas,20097.78000000001
2018-07,OSCEOLA,constellationbrandsinc,4124.830000000001
2018-07,OSCEOLA,diageoamericas,5141.890000000003
2018-07,PAGE,constellationbrandsinc,4415.499999999999
2018-07,PAGE,diageoamericas,20104.53000000001
2018-07,PALO ALTO,constellationbrandsinc,4627.7
2018-07,PALO ALTO,diageoamericas,9831.980000000001
2018-07,PLYMOUTH,constellationbrandsinc,7533.719999999998
2018-07,PLYMOUTH,diageoamericas,24496.990000000013
2018-07,POCAHONTAS,constellationbrandsinc,3820.009999999999
2018-07,POCAHONTAS,diageoamericas,5054.110000000001
2018-07,POLK,constellationbrandsinc,293149.81000000157
2018-07,POLK,diageoamericas,993710.9900000266
2018-07,POTTAWATTA,constellationbrandsinc,19728.809999999994
2018-07,POTTAWATTA,diageoamericas,140610.86999999976
2018-07,POWESHIEK,constellationbrandsinc,7455.729999999997
2018-07,POWESHIEK,diageoamericas,24145.89999999999
2018-07,Plymouth,constellationbrandsinc,7198.719999999998
2018-07,Plymouth,diageoamericas,10202.179999999998
2018-07,Polk,constellationbrandsinc,52371.42000000001
2018-07,Polk,diageoamericas,125897.83999999973
2018-07,Pottawatta,diageoamericas,297.12
2018-07,Poweshiek,constellationbrandsinc,603.72
2018-07,Poweshiek,diageoamericas,385.59
2018-07,RINGGOLD,constellationbrandsinc,912.6000000000001
2018-07,RINGGOLD,diageoamericas,2680.27
2018-07,SAC,constellationbrandsinc,10424.949999999999
2018-07,SAC,diageoamericas,15125.059999999992
2018-07,SCOTT,constellationbrandsinc,45370.84000000003
2018-07,SCOTT,diageoamericas,271615.2699999998
2018-07,SHELBY,constellationbrandsinc,44974.22
2018-07,SHELBY,diageoamericas,11847.48
2018-07,SIOUX,constellationbrandsinc,15963.71
2018-07,SIOUX,diageoamericas,26957.130000000023
2018-07,STORY,constellationbrandsinc,38059.94000000004
2018-07,STORY,diageoamericas,107970.42999999973
2018-07,Scott,constellationbrandsinc,310.68
2018-07,Scott,diageoamericas,2550.850000000001
2018-07,TAMA,constellationbrandsinc,3426.8800000000006
2018-07,TAMA,diageoamericas,13335.750000000007
2018-07,TAYLOR,constellationbrandsinc,1145.2
2018-07,TAYLOR,diageoamericas,3378.73
2018-07,UNION,constellationbrandsinc,4275.909999999998
2018-07,UNION,diageoamericas,16388.360000000004
2018-07,Unknown,constellationbrandsinc,673.68
2018-07,Unknown,diageoamericas,695.96
2018-07,VAN BUREN,constellationbrandsinc,649.68
2018-07,VAN BUREN,diageoamericas,4335.4
2018-07,WAPELLO,constellationbrandsinc,13508.449999999995
2018-07,WAPELLO,diageoamericas,26511.370000000014
2018-07,WARREN,constellationbrandsinc,21889.600000000017
2018-07,WARREN,diageoamericas,46111.55
2018-07,WASHINGTON,constellationbrandsinc,16067.779999999999
2018-07,WASHINGTON,diageoamericas,21407.72
2018-07,WAYNE,constellationbrandsinc,862.9300000000001
2018-07,WAYNE,diageoamericas,1805.9800000000002
2018-07,WEBSTER,constellationbrandsinc,24778.710000000014
2018-07,WEBSTER,diageoamericas,43303.770000000004
2018-07,WINNEBAGO,constellationbrandsinc,6101.419999999999
2018-07,WINNEBAGO,diageoamericas,7678.47
2018-07,WINNESHIEK,constellationbrandsinc,10283.089999999997
2018-07,WINNESHIEK,diageoamericas,19268.999999999996
2018-07,WOODBURY,constellationbrandsinc,56393.86000000001
2018-07,WOODBURY,diageoamericas,169297.49999999974
2018-07,WORTH,constellationbrandsinc,1568.0400000000002
2018-07,WORTH,diageoamericas,4115.57
2018-07,WRIGHT,constellationbrandsinc,6193.379999999997
2018-07,WRIGHT,diageoamericas,12937.980000000005
2018-07,Wapello,constellationbrandsinc,5232.63
2018-07,Wapello,diageoamericas,16664.969999999994
2018-07,Webster,constellationbrandsinc,512.04
2018-07,Webster,diageoamericas,2460.2499999999995
2018-08,ADAIR,constellationbrandsinc,3178.16
2018-08,ADAIR,diageoamericas,4083.2
2018-08,ADAMS,constellationbrandsinc,701.2
2018-08,ADAMS,diageoamericas,1771.5900000000001
2018-08,ALLAMAKEE,constellationbrandsinc,6718.199999999999
2018-08,ALLAMAKEE,diageoamericas,21689.779999999995
2018-08,APPANOOSE,constellationbrandsinc,4200.11
2018-08,APPANOOSE,diageoamericas,16540.8
2018-08,AUDUBON,constellationbrandsinc,1964.21
2018-08,AUDUBON,diageoamericas,4636.780000000001
2018-08,Adair,constellationbrandsinc,2780.86
2018-08,Adair,diageoamericas,5188.77
2018-08,BENTON,constellationbrandsinc,8260.759999999997
2018-08,BENTON,diageoamericas,18558.82
2018-08,BLACK HAWK,constellationbrandsinc,82673.6799999998
2018-08,BLACK HAWK,diageoamericas,417691.96000000107
2018-08,BOONE,constellationbrandsinc,10810.98
2018-08,BOONE,diageoamericas,39061.360000000015
2018-08,BREMER,constellationbrandsinc,15860.030000000006
2018-08,BREMER,diageoamericas,51517.44999999997
2018-08,BUCHANAN,constellationbrandsinc,7927.909999999998
2018-08,BUCHANAN,diageoamericas,30602.739999999987
2018-08,BUENA VIST,constellationbrandsinc,7395.219999999999
2018-08,BUENA VIST,diageoamericas,46818.49000000002
2018-08,BUTLER,constellationbrandsinc,4607.089999999998
2018-08,BUTLER,diageoamericas,7062.340000000001
2018-08,Black Hawk,constellationbrandsinc,3244.11
2018-08,Black Hawk,diageoamericas,5770.970000000001
2018-08,Boone,constellationbrandsinc,1698.99
2018-08,Boone,diageoamericas,3120.7300000000014
2018-08,Butler,constellationbrandsinc,408.41999999999996
2018-08,Butler,diageoamericas,537.01
2018-08,CALHOUN,constellationbrandsinc,7268.239999999999
2018-08,CALHOUN,diageoamericas,8967.570000000002
2018-08,CARROLL,constellationbrandsinc,19832.310000000012
2018-08,CARROLL,diageoamericas,66660.03999999996
2018-08,CASS,constellationbrandsinc,7956.369999999997
2018-08,CASS,diageoamericas,46020.749999999985
2018-08,CEDAR,constellationbrandsinc,17233.19
2018-08,CEDAR,diageoamericas,7467.850000000004
2018-08,CERRO GORD,constellationbrandsinc,28728.590000000033
2018-08,CERRO GORD,diageoamericas,132136.84999999986
2018-08,CHEROKEE,constellationbrandsinc,5002.719999999999
2018-08,CHEROKEE,diageoamericas,10933.110000000002
2018-08,CHICKASAW,constellationbrandsinc,2767.48
2018-08,CHICKASAW,diageoamericas,10700.750000000002
2018-08,CLARKE,constellationbrandsinc,5192.619999999998
2018-08,CLARKE,diageoamericas,11613.44
2018-08,CLAY,constellationbrandsinc,9549.949999999999
2018-08,CLAY,diageoamericas,49665.57999999999
2018-08,CLAYTON,constellationbrandsinc,7707.59
2018-08,CLAYTON,diageoamericas,19286.859999999997
2018-08,CLINTON,constellationbrandsinc,14832.27999999999
2018-08,CLINTON,diageoamericas,86545.51999999986
2018-08,CRAWFORD,constellationbrandsinc,6539.85
2018-08,CRAWFORD,diageoamericas,61474.13000000002
2018-08,Cerro Gord,constellationbrandsinc,8660.449999999997
2018-08,Cerro Gord,diageoamericas,48626.15
2018-08,Clayton,constellationbrandsinc,1090.43
2018-08,Clayton,diageoamericas,3886.1099999999997
2018-08,DALLAS,constellationbrandsinc,18065.150000000005
2018-08,DALLAS,diageoamericas,115125.83999999982
2018-08,DAVIS,constellationbrandsinc,814.6400000000001
2018-08,DAVIS,diageoamericas,3287.26
2018-08,DECATUR,constellationbrandsinc,1137.93
2018-08,DECATUR,diageoamericas,2604.9100000000003
2018-08,DELAWARE,constellationbrandsinc,4002.4199999999996
2018-08,DELAWARE,diageoamericas,23975.04
2018-08,DES MOINES,constellationbrandsinc,17783.13
2018-08,DES MOINES,diageoamericas,73682.39999999989
2018-08,DICKINSON,constellationbrandsinc,28658.920000000027
2018-08,DICKINSON,diageoamericas,130439.4999999999
2018-08,DUBUQUE,constellationbrandsinc,28383.330000000024
2018-08,DUBUQUE,diageoamericas,197720.9099999997
2018-08,Dallas,diageoamericas,64330.56000000002
2018-08,Delaware,constellationbrandsinc,2412.86
2018-08,Delaware,diageoamericas,11102.230000000001
2018-08,Des Moines,constellationbrandsinc,1007.4
2018-08,Des Moines,diageoamericas,3875.5600000000004
2018-08,Dickinson,constellationbrandsinc,469.61999999999995
2018-08,Dickinson,diageoamericas,1945.8600000000004
2018-08,EMMET,constellationbrandsinc,1853.1200000000008
2018-08,EMMET,diageoamericas,71189.5
2018-08,FAYETTE,constellationbrandsinc,7142.349999999998
2018-08,FAYETTE,diageoamericas,27930.62000000001
2018-08,FLOYD,constellationbrandsinc,16218.689999999997
2018-08,FLOYD,diageoamericas,31371.160000000014
2018-08,FRANKLIN,constellationbrandsinc,3668.099999999999
2018-08,FRANKLIN,diageoamericas,15271.199999999999
2018-08,FREMONT,constellationbrandsinc,675.24
2018-08,FREMONT,diageoamericas,325.08000000000004
2018-08,Fayette,constellationbrandsinc,470.4
2018-08,Fayette,diageoamericas,3137.16
2018-08,GREENE,constellationbrandsinc,3535.04
2018-08,GREENE,diageoamericas,23421.62000000002
2018-08,GRUNDY,constellationbrandsinc,5221.739999999999
2018-08,GRUNDY,diageoamericas,6371.620000000002
2018-08,GUTHRIE,constellationbrandsinc,2822.23
2018-08,GUTHRIE,diageoamericas,6542.760000000002
2018-08,HAMILTON,constellationbrandsinc,5895.7199999999975
2018-08,HAMILTON,diageoamericas,19100.429999999997
2018-08,HANCOCK,constellationbrandsinc,3418.7799999999993
2018-08,HANCOCK,diageoamericas,8560.060000000003
2018-08,HARDIN,constellationbrandsinc,7418.099999999999
2018-08,HARDIN,diageoamericas,54025.53
2018-08,HARRISON,constellationbrandsinc,4490.039999999997
2018-08,HARRISON,diageoamericas,11567.710000000005
2018-08,HENRY,constellationbrandsinc,3215.41
2018-08,HENRY,diageoamericas,21166.910000000007
2018-08,HOWARD,constellationbrandsinc,4514.639999999999
2018-08,HOWARD,diageoamericas,16510.789999999997
2018-08,HUMBOLDT,constellationbrandsinc,3337.4799999999996
2018-08,HUMBOLDT,diageoamericas,16423.030000000002
2018-08,Hancock,constellationbrandsinc,215.76
2018-08,Hardin,constellationbrandsinc,4328.16
2018-08,Hardin,diageoamericas,9713.160000000002
2018-08,Henry,constellationbrandsinc,2891.4
2018-08,Henry,diageoamericas,6116.58
2018-08,IDA,constellationbrandsinc,3412.4100000000003
2018-08,IDA,diageoamericas,11216.170000000004
2018-08,IOWA,constellationbrandsinc,6724.749999999997
2018-08,IOWA,diageoamericas,11834.160000000002
2018-08,Iowa,constellationbrandsinc,1987.8000000000002
2018-08,Iowa,diageoamericas,29471.29
2018-08,JACKSON,constellationbrandsinc,7219.12
2018-08,JACKSON,diageoamericas,30936.15
2018-08,JASPER,constellationbrandsinc,16657.3
2018-08,JASPER,diageoamericas,30098.539999999997
2018-08,JEFFERSON,constellationbrandsinc,4447.919999999999
2018-08,JEFFERSON,diageoamericas,31556.800000000003
2018-08,JOHNSON,constellationbrandsinc,47386.709999999985
2018-08,JOHNSON,diageoamericas,353846.46000000084
2018-08,JONES,constellationbrandsinc,11586.569999999998
2018-08,JONES,diageoamericas,30803.849999999995
2018-08,Jackson,diageoamericas,1011.02
2018-08,Jasper,constellationbrandsinc,327.9
2018-08,Jasper,diageoamericas,242.22000000000003
2018-08,KEOKUK,constellationbrandsinc,1325.42
2018-08,KEOKUK,diageoamericas,2241.6400000000003
2018-08,KOSSUTH,constellationbrandsinc,9528.819999999998
2018-08,KOSSUTH,diageoamericas,57969.10999999996
2018-08,Kossuth,constellationbrandsinc,945.9900000000001
2018-08,Kossuth,diageoamericas,2083.3500000000004
2018-08,LEE,constellationbrandsinc,13746.889999999998
2018-08,LEE,diageoamericas,83722.37999999995
2018-08,LINN,constellationbrandsinc,111880.03999999994
2018-08,LINN,diageoamericas,534010.9100000047
2018-08,LOUISA,constellationbrandsinc,4531.01
2018-08,LOUISA,diageoamericas,7762.170000000001
2018-08,LUCAS,constellationbrandsinc,3798.4599999999987
2018-08,LUCAS,diageoamericas,8787.22
2018-08,LYON,constellationbrandsinc,5632.779999999998
2018-08,LYON,diageoamericas,15227.639999999996
2018-08,Linn,constellationbrandsinc,7223.1799999999985
2018-08,Linn,diageoamericas,4989.160000000001
2018-08,MADISON,constellationbrandsinc,7062.33
2018-08,MADISON,diageoamericas,14700.479999999998
2018-08,MAHASKA,constellationbrandsinc,8573.150000000001
2018-08,MAHASKA,diageoamericas,31702.130000000012
2018-08,MARION,constellationbrandsinc,13505.660000000003
2018-08,MARION,diageoamericas,63125.43999999994
2018-08,MARSHALL,constellationbrandsinc,20735.360000000022
2018-08,MARSHALL,diageoamericas,96186.46999999999
2018-08,MILLS,constellationbrandsinc,3414.6700000000005
2018-08,MILLS,diageoamericas,10510.91
2018-08,MITCHELL,constellationbrandsinc,3573.25
2018-08,MITCHELL,diageoamericas,3597.4100000000003
2018-08,MONONA,constellationbrandsinc,3180.6200000000003
2018-08,MONONA,diageoamericas,11208.460000000006
2018-08,MONROE,constellationbrandsinc,1849.6800000000003
2018-08,MONROE,diageoamericas,9283.32
2018-08,MONTGOMERY,constellationbrandsinc,5386.799999999999
2018-08,MONTGOMERY,diageoamericas,15514.699999999997
2018-08,MUSCATINE,constellationbrandsinc,28091.54
2018-08,MUSCATINE,diageoamericas,132646.65999999995
2018-08,Madison,constellationbrandsinc,941.28
2018-08,Madison,diageoamericas,1037.2800000000002
2018-08,Marion,constellationbrandsinc,679.2400000000001
2018-08,Marion,diageoamericas,3397.7499999999995
2018-08,Marshall,constellationbrandsinc,290.15999999999997
2018-08,Mitchell,constellationbrandsinc,1111.09
2018-08,Mitchell,diageoamericas,2838.0099999999998
2018-08,OBRIEN,constellationbrandsinc,9839.479999999994
2018-08,OBRIEN,diageoamericas,32982.89999999999
2018-08,OSCEOLA,constellationbrandsinc,3246.1200000000003
2018-08,OSCEOLA,diageoamericas,4850.0199999999995
2018-08,PAGE,constellationbrandsinc,6129.74
2018-08,PAGE,diageoamericas,38389.59000000001
2018-08,PALO ALTO,constellationbrandsinc,24531.780000000017
2018-08,PALO ALTO,diageoamericas,18136.61
2018-08,PLYMOUTH,constellationbrandsinc,8264.22
2018-08,PLYMOUTH,diageoamericas,34568.24000000001
2018-08,POCAHONTAS,constellationbrandsinc,4640.919999999999
2018-08,POCAHONTAS,diageoamericas,7805.460000000003
2018-08,POLK,constellationbrandsinc,206464.35000000082
2018-08,POLK,diageoamericas,1437863.6700000172
2018-08,POTTAWATTA,constellationbrandsinc,37116.45000000004
2018-08,POTTAWATTA,diageoamericas,274649.17999999947
2018-08,POWESHIEK,constellationbrandsinc,14358.829999999998
2018-08,POWESHIEK,diageoamericas,39525.28000000001
2018-08,Plymouth,constellationbrandsinc,7193.879999999999
2018-08,Plymouth,diageoamericas,13522.079999999996
2018-08,Polk,constellationbrandsinc,25283.620000000028
2018-08,Polk,diageoamericas,188234.2299999994
2018-08,Pottawatta,constellationbrandsinc,645.12
2018-08,Pottawatta,diageoamericas,1356.0000000000002
2018-08,Poweshiek,constellationbrandsinc,701.74
2018-08,Poweshiek,diageoamericas,628.91
2018-08,RINGGOLD,constellationbrandsinc,1405.5400000000002
2018-08,RINGGOLD,diageoamericas,3385.6899999999996
2018-08,SAC,constellationbrandsinc,7717.129999999997
2018-08,SAC,diageoamericas,8504.350000000004
2018-08,SCOTT,constellationbrandsinc,67950.94999999992
2018-08,SCOTT,diageoamericas,395785.9800000009
2018-08,SHELBY,constellationbrandsinc,1486.8000000000002
2018-08,SHELBY,diageoamericas,44348.31999999999
2018-08,SIOUX,constellationbrandsinc,11658.929999999998
2018-08,SIOUX,diageoamericas,41394.039999999986
2018-08,STORY,constellationbrandsinc,49956.99000000002
2018-08,STORY,diageoamericas,229236.97999999975
2018-08,Scott,constellationbrandsinc,689.4300000000001
2018-08,Scott,diageoamericas,2780.4100000000003
2018-08,TAMA,constellationbrandsinc,5208.009999999998
2018-08,TAMA,diageoamericas,19119.210000000006
2018-08,TAYLOR,constellationbrandsinc,1069.54
2018-08,TAYLOR,diageoamericas,2753.59
2018-08,UNION,constellationbrandsinc,5384.389999999999
2018-08,UNION,diageoamericas,37095.48000000001
2018-08,Unknown,constellationbrandsinc,188.28
2018-08,Unknown,diageoamericas,71.3
2018-08,VAN BUREN,constellationbrandsinc,1166.06
2018-08,VAN BUREN,diageoamericas,4754.24
2018-08,WAPELLO,constellationbrandsinc,9984.979999999998
2018-08,WAPELLO,diageoamericas,48088.50999999998
2018-08,WARREN,constellationbrandsinc,10662.73
2018-08,WARREN,diageoamericas,108109.2899999998
2018-08,WASHINGTON,constellationbrandsinc,24592.989999999998
2018-08,WASHINGTON,diageoamericas,51858.10000000006
2018-08,WAYNE,constellationbrandsinc,1074.88
2018-08,WAYNE,diageoamericas,2921.1500000000005
2018-08,WEBSTER,constellationbrandsinc,17857.559999999998
2018-08,WEBSTER,diageoamericas,81651.84000000004
2018-08,WINNEBAGO,constellationbrandsinc,5586.18
2018-08,WINNEBAGO,diageoamericas,10751.960000000003
2018-08,WINNESHIEK,constellationbrandsinc,7878.36
2018-08,WINNESHIEK,diageoamericas,31797.71000000001
2018-08,WOODBURY,constellationbrandsinc,45181.839999999975
2018-08,WOODBURY,diageoamericas,256469.57999999917
2018-08,WORTH,constellationbrandsinc,2331.72
2018-08,WORTH,diageoamericas,5430.080000000001
2018-08,WRIGHT,constellationbrandsinc,9814.429999999998
2018-08,WRIGHT,diageoamericas,18927.45
2018-08,Wapello,constellationbrandsinc,4270.219999999999
2018-08,Wapello,diageoamericas,15131.639999999994
2018-08,Webster,constellationbrandsinc,1384.4599999999998
2018-08,Webster,diageoamericas,2993.169999999999
2018-09,ADAIR,constellationbrandsinc,3633.45
2018-09,ADAIR,diageoamericas,2609.5
2018-09,ADAMS,constellationbrandsinc,840.72
2018-09,ADAMS,diageoamericas,1720.68
2018-09,ALLAMAKEE,constellationbrandsinc,6006.0999999999985
2018-09,ALLAMAKEE,diageoamericas,12901.799999999996
2018-09,APPANOOSE,constellationbrandsinc,10313.36
2018-09,APPANOOSE,diageoamericas,17451.090000000004
2018-09,AUDUBON,constellationbrandsinc,1837.5500000000002
2018-09,AUDUBON,diageoamericas,3535.6399999999994
2018-09,Adair,constellationbrandsinc,1726.0800000000002
2018-09,Adair,diageoamericas,1832.1899999999998
2018-09,BENTON,constellationbrandsinc,29785.180000000026
2018-09,BENTON,diageoamericas,15792.030000000002
2018-09,BLACK HAWK,constellationbrandsinc,108230.17999999963
2018-09,BLACK HAWK,diageoamericas,219774.17999999967
2018-09,BOONE,constellationbrandsinc,45950.21999999999
2018-09,BOONE,diageoamericas,27704.050000000025
2018-09,BREMER,constellationbrandsinc,11275.689999999999
2018-09,BREMER,diageoamericas,19548.199999999997
2018-09,BUCHANAN,constellationbrandsinc,29334.990000000013
2018-09,BUCHANAN,diageoamericas,13878.470000000007
2018-09,BUENA VIST,constellationbrandsinc,26233.309999999998
2018-09,BUENA VIST,diageoamericas,29239.23999999998
2018-09,BUTLER,constellationbrandsinc,3126.6600000000003
2018-09,BUTLER,diageoamericas,5463.409999999999
2018-09,Black Hawk,constellationbrandsinc,7461.679999999999
2018-09,Black Hawk,diageoamericas,6732.480000000003
2018-09,Boone,constellationbrandsinc,19973.24
2018-09,Boone,diageoamericas,7485.72
2018-09,Butler,constellationbrandsinc,615.37
2018-09,Butler,diageoamericas,522.26
2018-09,CALHOUN,constellationbrandsinc,5036.999999999999
2018-09,CALHOUN,diageoamericas,4921.540000000001
2018-09,CARROLL,constellationbrandsinc,36612.229999999996
2018-09,CARROLL,diageoamericas,43534.510000000024
2018-09,CASS,constellationbrandsinc,27266.12000000001
2018-09,CASS,diageoamericas,11195.430000000002
2018-09,CEDAR,constellationbrandsinc,2971.36
2018-09,CEDAR,diageoamericas,8368.080000000002
2018-09,CERRO GORD,constellationbrandsinc,44940.330000000016
2018-09,CERRO GORD,diageoamericas,63300.199999999946
2018-09,CHEROKEE,constellationbrandsinc,9213.92
2018-09,CHEROKEE,diageoamericas,13999.779999999999
2018-09,CHICKASAW,constellationbrandsinc,2144.34
2018-09,CHICKASAW,diageoamericas,3534.1500000000005
2018-09,CLARKE,constellationbrandsinc,9565.150000000001
2018-09,CLARKE,diageoamericas,7645.730000000004
2018-09,CLAY,constellationbrandsinc,32255.619999999995
2018-09,CLAY,diageoamericas,27437.59000000001
2018-09,CLAYTON,constellationbrandsinc,4806.299999999999
2018-09,CLAYTON,diageoamericas,9156.910000000003
2018-09,CLINTON,constellationbrandsinc,16409.60999999999
2018-09,CLINTON,diageoamericas,52080.39999999998
2018-09,CRAWFORD,constellationbrandsinc,10525.249999999998
2018-09,CRAWFORD,diageoamericas,20435.440000000002
2018-09,Cerro Gord,constellationbrandsinc,11531.730000000003
2018-09,Cerro Gord,diageoamericas,34838.619999999995
2018-09,Clayton,constellationbrandsinc,844.9
2018-09,Clayton,diageoamericas,2168.8700000000003
2018-09,DALLAS,constellationbrandsinc,51112.65
2018-09,DALLAS,diageoamericas,53177.799999999945
2018-09,DAVIS,constellationbrandsinc,354.32
2018-09,DAVIS,diageoamericas,2049.68
2018-09,DECATUR,constellationbrandsinc,690.21
2018-09,DECATUR,diageoamericas,4223.92
2018-09,DELAWARE,constellationbrandsinc,9701.64
2018-09,DELAWARE,diageoamericas,5126.039999999999
2018-09,DES MOINES,constellationbrandsinc,8998.129999999997
2018-09,DES MOINES,diageoamericas,39792.62000000001
2018-09,DICKINSON,constellationbrandsinc,41983.809999999976
2018-09,DICKINSON,diageoamericas,75498.43000000004
2018-09,DUBUQUE,constellationbrandsinc,64285.71999999999
2018-09,DUBUQUE,diageoamericas,174889.30999999976
2018-09,Dallas,diageoamericas,16207.920000000002
2018-09,Delaware,constellationbrandsinc,2249.9000000000005
2018-09,Delaware,diageoamericas,7699.48
2018-09,Des Moines,constellationbrandsinc,1094.82
2018-09,Des Moines,diageoamericas,2264.78
2018-09,EMMET,constellationbrandsinc,12707.460000000001
2018-09,EMMET,diageoamericas,8596.900000000001
2018-09,FAYETTE,constellationbrandsinc,10531.779999999999
2018-09,FAYETTE,diageoamericas,10522.910000000002
2018-09,FLOYD,constellationbrandsinc,9468.269999999999
2018-09,FLOYD,diageoamericas,18409.890000000003
2018-09,FRANKLIN,constellationbrandsinc,2947.3299999999995
2018-09,FRANKLIN,diageoamericas,6006.710000000002
2018-09,FREMONT,constellationbrandsinc,863.76
2018-09,FREMONT,diageoamericas,342.0
2018-09,Fayette,constellationbrandsinc,330.41999999999996
2018-09,Fayette,diageoamericas,1333.56
2018-09,GREENE,constellationbrandsinc,6544.399999999998
2018-09,GREENE,diageoamericas,7761.700000000003
2018-09,GRUNDY,constellationbrandsinc,4652.53
2018-09,GRUNDY,diageoamericas,5591.110000000001
2018-09,GUTHRIE,constellationbrandsinc,1448.83
2018-09,GUTHRIE,diageoamericas,3515.9399999999996
2018-09,HAMILTON,constellationbrandsinc,6964.799999999998
2018-09,HAMILTON,diageoamericas,12379.150000000003
2018-09,HANCOCK,constellationbrandsinc,2984.819999999999
2018-09,HANCOCK,diageoamericas,4946.459999999999
2018-09,HARDIN,constellationbrandsinc,11755.609999999999
2018-09,HARDIN,diageoamericas,20105.99
2018-09,HARRISON,constellationbrandsinc,2636.5300000000007
2018-09,HARRISON,diageoamericas,11522.970000000003
2018-09,HENRY,constellationbrandsinc,7703.98
2018-09,HENRY,diageoamericas,10225.420000000006
2018-09,HOWARD,constellationbrandsinc,5279.399999999999
2018-09,HOWARD,diageoamericas,13229.369999999999
2018-09,HUMBOLDT,constellationbrandsinc,8926.889999999998
2018-09,HUMBOLDT,diageoamericas,10825.68
2018-09,Hancock,constellationbrandsinc,541.56
2018-09,Hancock,diageoamericas,1073.94
2018-09,Hardin,constellationbrandsinc,3906.24
2018-09,Hardin,diageoamericas,7710.720000000002
2018-09,Henry,constellationbrandsinc,1417.56
2018-09,Henry,diageoamericas,2920.14
2018-09,IDA,constellationbrandsinc,11687.89
2018-09,IDA,diageoamericas,11029.76
2018-09,IOWA,constellationbrandsinc,9235.599999999997
2018-09,IOWA,diageoamericas,9168.340000000004
2018-09,Iowa,constellationbrandsinc,1190.16
2018-09,Iowa,diageoamericas,4151.65
2018-09,JACKSON,constellationbrandsinc,3487.4900000000002
2018-09,JACKSON,diageoamericas,13745.58
2018-09,JASPER,constellationbrandsinc,13342.61
