month_year,,County,new_store_name,store_market_share,brand_market_share
2018-04,,MARSHALL,Food,0.027293538,0.002425614
2018-04,,MARSHALL,Hometown,0.007624413,0.002366195
2018-04,,MARSHALL,Hy-Vee,0.464541319,0.084160778
2018-04,,MARSHALL,Marshall,0.05301534,0.007469426
2018-04,,MARSHALL,Super,0.02342798,0.006145463
2018-04,,MARSHALL,Wal-Mart,0.075773675,0.018445443
2018-04,,MARSHALL,Walgreens,0.003722521,0.000334247
2018-04,,MARSHALL,Yesway,0.004278412,0.002135755
2018-04,,MILLS,Casey's,0.046681888,0.024785859
2018-04,,MILLS,Cheap,0.240491774,0.040207775
2018-04,,MILLS,Gameday,0.222121587,0.056644351
2018-04,,MILLS,Kwik,0.156068083,0.036207573
2018-04,,MILLS,Lake,0.046338963,0.002928203
2018-04,,MILLS,Newman's,0.12428391,0.04006862
2018-04,,MILLS,No,0.164013796,0.027073642
2018-04,,MITCHELL,Casey's,0.040844274,0.006832
2018-04,,MITCHELL,Osage,0.88801781,0.141296467
2018-04,,MITCHELL,The,0.071137916,0.011498456
2018-04,,MONONA,Casey's,0.172830294,0.033040554
2018-04,,MONONA,Cubby's,0.024374065,0.005477493
2018-04,,MONONA,J,0.468309715,0.086372386
2018-04,,MONONA,Main,0.334485927,0.092872552
2018-04,,MONROE,Casey's,0.10485627,0.04035092
2018-04,,MONROE,Hy-Vee,0.320340724,0.10532325
2018-04,,MONROE,Jim,0.574803006,0.158337609
2018-04,,MONTGOMERY,Casey's,0.045236327,0.020392739
2018-04,,MONTGOMERY,Hy-Vee,0.554669017,0.133330086
2018-04,,MONTGOMERY,Swils,0.299197722,0.052969254
2018-04,,MUSCATINE,CIRCLE,0.005447019,0.002003287
2018-04,,MUSCATINE,Express,0.015954914,0.003937865
2018-04,,MUSCATINE,Fareway,0.02462992,0.002639866
2018-04,,MUSCATINE,Fast,0.034236486,0.004123715
2018-04,,MUSCATINE,GM,0.026133889,0.003906518
2018-04,,MUSCATINE,Giri's,0.020034993,0.003389647
2018-04,,MUSCATINE,Hy-Vee,0.611190175,0.102068264
2018-04,,MUSCATINE,Jeff's,0.039955203,0.008197467
2018-04,,MUSCATINE,Kum,0.023421606,0.004048343
2018-04,,MUSCATINE,Pearl,0.044317532,0.010616247
2018-04,,MUSCATINE,Smokin',0.016978674,0.001801179
2018-04,,MUSCATINE,Stewart,0.007059236,0.001436531
2018-04,,MUSCATINE,Super,0.027763633,0.003385032
2018-04,,MUSCATINE,Wal-Mart,0.076819862,0.014926332
2018-04,,MUSCATINE,Walgreens,0.007698383,0.000701918
2018-04,,MUSCATINE,White,0.002760068,0.000147892
2018-04,,MUSCATINE,Wilton,0.015598407,0.003944035
2018-04,,Madison,Casey's,1,0.443853207
2018-04,,Marion,D,1,0.285699842
2018-04,,Marshall,Jiffy,1,0.17390903
2018-04,,Mitchell,Casey's,0.156388961,0.034594641
2018-04,,Mitchell,Chuck's,0.612644759,0.172959613
2018-04,,Mitchell,The,0.230966279,0.059203001
2018-04,,OBRIEN,Car-Go-Express,0.06602291,0.013469133
2018-04,,OBRIEN,DYNO'S,0.059325938,0.012395571
2018-04,,OBRIEN,Fareway,0.105312194,0.006549499
2018-04,,OBRIEN,Hartley,0.045233071,0.009710314
2018-04,,OBRIEN,Hy-Vee,0.322975658,0.048069806
2018-04,,OBRIEN,Junction,0.078495371,0.026879697
2018-04,,OBRIEN,Shortee's,0.039497029,0.007398397
2018-04,,OBRIEN,Stammer,0.243829321,0.043277172
2018-04,,OBRIEN,The,0.039308507,0.007753014
2018-04,,OSCEOLA,Dyno's,0.207223403,0.014758285
2018-04,,OSCEOLA,Schottsy's,0.792776597,0.19787957
2018-04,,PAGE,Ding's,0.225233521,0.076209165
2018-04,,PAGE,Fareway,0.10137872,0.01431158
2018-04,,PAGE,Hy-Vee,0.558690451,0.11370504
2018-04,,PAGE,ROCSTOP,0.026358783,0.002256065
2018-04,,PAGE,Wal-Mart,0.088338525,0.018909601
2018-04,,PALO ALTO,Casey's,0.043690311,0.008975292
2018-04,,PALO ALTO,Celtics,0.463873865,0.102228571
2018-04,,PALO ALTO,Dyno's,0.14324096,0.016819872
2018-04,,PALO ALTO,Fareway,0.10785426,0.025272778
2018-04,,PALO ALTO,Graettinger,0.097474306,0.017421158
2018-04,,PALO ALTO,Ruthven,0.051149776,0.011642068
2018-04,,PALO ALTO,Wild,0.092716522,0.040192587
2018-04,,PLYMOUTH,Brew,0.200824991,0.041429911
2018-04,,PLYMOUTH,Casey's,0.046329074,0.017892829
2018-04,,PLYMOUTH,Cork,0.349426608,0.117724779
2018-04,,PLYMOUTH,FCA,0.054396388,0.009865481
2018-04,,PLYMOUTH,Fareway,0.183771891,0.036989092
2018-04,,PLYMOUTH,Farm,0.052416517,0.017860143
2018-04,,PLYMOUTH,Mrs.,0.11283453,0.032387222
2018-04,,POCAHONTAS,Casey's,0.172173923,0.067499481
2018-04,,POCAHONTAS,Dyno's,0.451131926,0.101082485
2018-04,,POCAHONTAS,Laurens,0.243569675,0.038589237
2018-04,,POCAHONTAS,Rolfe,0.133124475,0.049119114
2018-04,,POLK,1st,0.005384827,0.001594723
2018-04,,POLK,AV,0.00083701,0.000276063
2018-04,,POLK,Adventureland,0.000925376,0.000173109
2018-04,,POLK,Best,0.003268605,0.000217805
2018-04,,POLK,Brick,0.000534642,0.000107383
2018-04,,POLK,C,0.001438734,8.44E-05
2018-04,,POLK,CVS,0.004034424,0.000892142
2018-04,,POLK,Casey's,0.00654404,0.001571966
2018-04,,POLK,Cash,0.011949254,0.00089455
2018-04,,POLK,Central,0.193278848,0.041954381
2018-04,,POLK,Downtown,0.001809206,0.000206119
2018-04,,POLK,EZ,0.001990199,0.000321587
2018-04,,POLK,East,0.005473211,0.000945294
2018-04,,POLK,Family,0.002407955,0.000617982
2018-04,,POLK,Fareway,0.043518828,0.004832061
2018-04,,POLK,H,0.00793197,0.001212117
2018-04,,POLK,Hy-Vee,0.448707416,0.083549059
2018-04,,POLK,Ingersoll,0.011518194,0.003379125
2018-04,,POLK,KUM,0.004178534,0.000751378
2018-04,,POLK,Kum,0.024136867,0.005709829
2018-04,,POLK,Lickety,0.005929078,0.001274453
2018-04,,POLK,Oasis,0.004523151,0.000661616
2018-04,,POLK,Phillips,0.001516355,0.000312475
2018-04,,POLK,Prairie,0.004655225,0.001648777
2018-04,,POLK,Price,0.024870682,0.00359605
2018-04,,POLK,QUIK,0.002668965,0.000622389
2018-04,,POLK,Quik,0.011536091,0.002371127
2018-04,,POLK,Royal,0.003893246,0.000319669
2018-04,,POLK,Sa,0.0027371,0.000415054
2018-04,,POLK,Sahota,0.005628225,0.000869262
2018-04,,POLK,Sam's,0.035190365,0.0055269
2018-04,,POLK,Shop,0.005694381,0.000669636
2018-04,,POLK,Smoke,0.001804941,0.000337458
2018-04,,POLK,Smokin',0.003745759,0.000606578
2018-04,,POLK,South,0.0053628,0.000946616
2018-04,,POLK,Southern,0.002680005,0.00120526
2018-04,,POLK,Southside,0.00260684,0.000482665
2018-04,,POLK,Spirits,0.003133332,0.000670646
2018-04,,POLK,Super,0.008467907,0.001574267
2018-04,,POLK,Target,0.013263958,0.002744589
2018-04,,POLK,Tequila's,0.007631062,0.002969827
2018-04,,POLK,U,0.004936215,0.000704701
2018-04,,POLK,Urbandale,0.00480629,0.001175468
2018-04,,POLK,Vine,0.001100421,0.00016458
2018-04,,POLK,Wal-Mart,0.026519465,0.007080856
2018-04,,POLK,Walgreens,0.019073078,0.003707084
2018-04,,POLK,Whole,0.000773671,8.12E-05
2018-04,,POLK,World,0.00313933,0.000656183
2018-04,,POLK,Yesway,0.000431996,6.50E-05
2018-04,,POTTAWATTA,Ameristar,0.06699719,0.006164936
2018-04,,POTTAWATTA,Avoca,0.004770971,0.000732729
2018-04,,POTTAWATTA,Brewski's,0.007684276,0.001346524
2018-04,,POTTAWATTA,Bucky's,0.021617248,0.004974494
2018-04,,POTTAWATTA,CB,0.005502418,0.000599171
2018-04,,POTTAWATTA,Casey's,0.025645279,0.005021248
2018-04,,POTTAWATTA,Council,0.003171408,0.000455337
2018-04,,POTTAWATTA,Family,0.015823984,0.002280004
2018-04,,POTTAWATTA,Fareway,0.01789725,0.00076899
2018-04,,POTTAWATTA,Fill,0.004939356,0.001059138
2018-04,,POTTAWATTA,Hy-Vee,0.290395457,0.056091594
2018-04,,POTTAWATTA,I-80,0.199223321,0.05117726
2018-04,,POTTAWATTA,JumpStart,0.002456422,0.000303234
2018-04,,POTTAWATTA,KUM,0.006790808,0.001222092
2018-04,,POTTAWATTA,Kwik,0.017573123,0.002892488
2018-04,,POTTAWATTA,Mega,0.016988018,0.002210378
2018-04,,POTTAWATTA,Ruback's,0.006560132,0.001380747
2018-04,,POTTAWATTA,Sam's,0.135363861,0.019598325
2018-04,,POTTAWATTA,Speedy,0.00914272,0.001895868
2018-04,,POTTAWATTA,Super,0.031867971,0.003358253
2018-04,,POTTAWATTA,Target,0.005749376,0.001261473
2018-04,,POTTAWATTA,Tobacco,0.035637551,0.00483379
2018-04,,POTTAWATTA,Wal-Mart,0.058449936,0.007535407
2018-04,,POTTAWATTA,Walgreens,0.006024242,0.000668241
2018-04,,POTTAWATTA,White,0.003727682,0.000567833
2018-04,,POWESHIEK,Brooklyn,0.065367142,0.017585096
2018-04,,POWESHIEK,Casey's,0.046053676,0.009910984
2018-04,,POWESHIEK,Fareway,0.069149002,0.012014691
2018-04,,POWESHIEK,Hy-Vee,0.209989515,0.057099417
2018-04,,POWESHIEK,Kum,0.050428283,0.017647349
2018-04,,POWESHIEK,Lucky,0.173557635,0.033433423
2018-04,,POWESHIEK,Mcnally's,0.072556216,0.010904437
2018-04,,POWESHIEK,Monte,0.115271771,0.032335984
2018-04,,POWESHIEK,Montezuma,0.057583503,0.01169546
2018-04,,POWESHIEK,The,0.015915429,0.00215938
2018-04,,POWESHIEK,Wal-Mart,0.124127828,0.051865647
2018-04,,Plymouth,Hy-Vee,0.896694222,0.2761874
2018-04,,Plymouth,Wal-Mart,0.103305778,0.012208285
2018-04,,Polk,Casey's,0.020565349,0.003914919
2018-04,,Polk,Fareway,0.068385492,0.010652687
2018-04,,Polk,HY-VEE,0.095810884,0.022258977
2018-04,,Polk,Hy-Vee,0.301434772,0.037075215
2018-04,,Polk,Kum,0.027550211,0.006925829
2018-04,,Polk,QUIK,0.007852098,0.001503582
2018-04,,Polk,Sam's,0.379992968,0.051008041
2018-04,,Polk,Target,0.014317351,0.002878722
2018-04,,Polk,Wal-Mart,0.023856883,0.004636627
2018-04,,Polk,Wine,0.057404935,0.014088811
2018-04,,Pottawatta,Casey's,1,0.208285919
2018-04,,Poweshiek,Casey's,0.420959779,0.046514681
2018-04,,Poweshiek,Victor's,0.579040221,0.163695792
2018-04,,RINGGOLD,CGI,0.483310371,0.071334371
2018-04,,RINGGOLD,Casey's,0.085736071,0.018274809
2018-04,,RINGGOLD,Hy-Vee,0.430953557,0.046674236
2018-04,,SAC,Casey's,0.119817699,0.022585233
2018-04,,SAC,Crossroads,0.025389412,0.007931819
2018-04,,SAC,Kimmes,0.03618571,0.00821055
2018-04,,SAC,Lake,0.295799509,0.046850444
2018-04,,SAC,Sac,0.52280767,0.112877884
2018-04,,SCOTT,7-Eleven,0.003246282,0.000305094
2018-04,,SCOTT,Brady,0.010530881,0.001767954
2018-04,,SCOTT,CVS,0.004030939,0.001058499
2018-04,,SCOTT,Casey's,0.005195838,0.000731538
2018-04,,SCOTT,Cody,0.005383367,0.001099992
2018-04,,SCOTT,Cozy,0.002409508,0.000384821
2018-04,,SCOTT,Dhakals,0.004438136,0.000155881
2018-04,,SCOTT,EZ,0.008129329,0.000634004
2018-04,,SCOTT,Eldridge,0.00961437,0.002168065
2018-04,,SCOTT,Expo,0.007719308,0.001200979
2018-04,,SCOTT,Famous,0.010408152,0.000287682
2018-04,,SCOTT,Fareway,0.014341243,0.000580187
2018-04,,SCOTT,GD,0.015307307,0.001820434
2018-04,,SCOTT,Golden,0.006689213,0.000862614
2018-04,,SCOTT,Harolds,0.008813811,0.002434644
2018-04,,SCOTT,Hilltop,0.010211476,0.000626832
2018-04,,SCOTT,Hy-Vee,0.382420488,0.067050219
2018-04,,SCOTT,Iowa,0.012689313,0.001719241
2018-04,,SCOTT,Jeff's,0.004000255,0.000880085
2018-04,,SCOTT,KC,0.011145579,0.001264149
2018-04,,SCOTT,Kimberly,0.008794975,0.001448652
2018-04,,SCOTT,Kwik,0.006173506,0.000773794
2018-04,,SCOTT,Lot-A-Spirits,0.121376404,0.026912708
2018-04,,SCOTT,Mart,0.006703438,0.000895083
2018-04,,SCOTT,North,0.015028994,0.002388708
2018-04,,SCOTT,Perfect,0.003163644,0.000284397
2018-04,,SCOTT,Rina,0.006355324,0.001164433
2018-04,,SCOTT,River,0.005075885,0.000347729
2018-04,,SCOTT,Riverside,0.01202988,0.001220816
2018-04,,SCOTT,Sam's,0.134967923,0.017908332
2018-04,,SCOTT,Smokin',0.017998857,0.003060042
2018-04,,SCOTT,State,0.006996895,0.001184438
2018-04,,SCOTT,Sub,0.004396963,0.000829375
2018-04,,SCOTT,Super,0.020318534,0.004355053
2018-04,,SCOTT,The,0.012669995,0.002149408
2018-04,,SCOTT,Tobacco,0.00455666,0.000853954
2018-04,,SCOTT,W-Mart,0.01947114,0.001610059
2018-04,,SCOTT,Wal-Mart,0.027271143,0.003874365
2018-04,,SCOTT,Walgreens,0.007019931,0.001565806
2018-04,,SCOTT,Washington,0.016455524,0.001480082
2018-04,,SCOTT,West,0.006449589,0.000692844
2018-04,,SHELBY,Casey's,0.018664652,0.005532141
2018-04,,SHELBY,Fareway,0.219373459,0.018721785
2018-04,,SHELBY,Hy-Vee,0.705223567,0.176439645
2018-04,,SHELBY,Yesway,0.056738322,0.006856003
2018-04,,SIOUX,Bernie's,0.085917071,0.020274015
2018-04,,SIOUX,Casey's,0.03717667,0.008020784
2018-04,,SIOUX,Don's,0.022753528,0.003446452
2018-04,,SIOUX,Fareway,0.515544823,0.066346592
2018-04,,SIOUX,Gameday,0.061568976,0.012116676
2018-04,,SIOUX,HY-VEE,0.084675267,0.025011863
2018-04,,SIOUX,Main,0.045758119,0.014478816
2018-04,,SIOUX,Pump,0.031924182,0.006595406
2018-04,,SIOUX,Wal-Mart,0.114681362,0.034026955
2018-04,,STORY,AJ'S,0.078786282,0.015845612
2018-04,,STORY,AJ's,0.04315026,0.004929157
2018-04,,STORY,CVS,0.004713722,0.001852264
2018-04,,STORY,Casey's,0.031009188,0.006773721
2018-04,,STORY,Cyclone,0.083259034,0.012015941
2018-04,,STORY,Fareway,0.080391119,0.005337097
2018-04,,STORY,Good,0.014219668,0.002425304
2018-04,,STORY,Hy-Vee,0.28240054,0.046456707
2018-04,,STORY,Kum,0.044544044,0.009790336
2018-04,,STORY,Kwik,0.013401169,0.00202464
2018-04,,STORY,MMDG,0.03239129,0.006591473
2018-04,,STORY,Sam's,0.209233331,0.032117628
2018-04,,STORY,Story,0.004869264,0.000908923
2018-04,,STORY,Target,0.010200822,0.00212601
2018-04,,STORY,The,0.003932935,0.00113266
2018-04,,STORY,Wal-Mart,0.053689681,0.013905012
2018-04,,STORY,Walgreens,0.005555488,0.000486936
2018-04,,STORY,White,0.001964784,0.000158885
2018-04,,STORY,Yesway,0.002287381,0.000581282
2018-04,,Scott,Slagle,0.3656228,0.092142963
2018-04,,TAMA,Casey's,0.15115684,0.036206903
2018-04,,TAMA,Fareway,0.054678609,0.014778112
2018-04,,TAMA,Hometown,0.150350613,0.030264456
2018-04,,TAMA,Pronto,0.02606886,0.009110149
2018-04,,TAMA,Sinclair,0.022994278,0.009830731
2018-04,,TAMA,Terry's,0.05459654,0.011437659
2018-04,,TAMA,Twin,0.540154261,0.098112299
2018-04,,TAYLOR,Hy-Vee,0.63419577,0.232048615
2018-04,,TAYLOR,Ramsey's,0.36580423,0.076868379
2018-04,,UNION,Casey's,0.111055094,0.026349471
2018-04,,UNION,Fareway,0.279367459,0.072941941
2018-04,,UNION,Hy-Vee,0.329484382,0.049921473
2018-04,,UNION,Wal-Mart,0.280093065,0.077479613
2018-04,,Unknown,Casey's,1,0.120520443
2018-04,,VAN BUREN,Boyd,0.14000161,0.049783065
2018-04,,VAN BUREN,Casey's,0.216877655,0.09633821
2018-04,,VAN BUREN,Circle,0.643120735,0.16830166
2018-04,,WAPELLO,Fareway,0.09928877,0.004096136
2018-04,,WAPELLO,Fine,0.052800874,0.00853482
2018-04,,WAPELLO,Hy-Vee,0.292283569,0.040975803
2018-04,,WAPELLO,Iowa,0.056088999,0.012032888
2018-04,,WAPELLO,MAD,0.336523114,0.087417934
2018-04,,WAPELLO,Richmond,0.018555246,0.000320854
2018-04,,WAPELLO,Smokin',0.03904024,0.006579438
2018-04,,WAPELLO,Wal-Mart,0.078192141,0.013615399
2018-04,,WAPELLO,Walgreens,0.020974527,0.001842971
2018-04,,WAPELLO,Yesway,0.00625252,0.003612417
2018-04,,WARREN,Bottle,0.075543568,0.026329349
2018-04,,WARREN,Casey's,0.025084791,0.006737959
2018-04,,WARREN,Fareway,0.269785748,0.062804108
2018-04,,WARREN,Hy-Vee,0.351890123,0.062620212
2018-04,,WARREN,Indy,0.058676717,0.008368663
2018-04,,WARREN,JIFFY,0.030775668,0.008374994
2018-04,,WARREN,Kum,0.085381704,0.019276133
2018-04,,WARREN,Wal-Mart,0.06168045,0.018492325
2018-04,,WARREN,Walgreens,0.014968011,0.002075992
2018-04,,WASHINGTON,Fareway,0.00725463,0.000654602
2018-04,,WASHINGTON,Hy-Vee,0.356760224,0.102132092
2018-04,,WASHINGTON,KUM,0.073675981,0.015665152
2018-04,,WASHINGTON,Riverside,0.086710561,0.022498888
2018-04,,WASHINGTON,Smokin',0.031624523,0.004055689
2018-04,,WASHINGTON,Wal-Mart,0.083984692,0.007588134
2018-04,,WASHINGTON,Wines,0.359989389,0.048258809
2018-04,,WAYNE,Casey's,0.366052701,0.095677947
2018-04,,WAYNE,Gasland,0.108252892,0.023824344
2018-04,,WAYNE,Hy-Vee,0.525694406,0.14293209
2018-04,,WEBSTER,CVS,0.010135635,0.003205144
2018-04,,WEBSTER,Casey's,0.02097174,0.004902483
2018-04,,WEBSTER,Dayton,0.012600603,0.001068509
2018-04,,WEBSTER,Fareway,0.103222547,0.004925342
2018-04,,WEBSTER,Hy-Vee,0.521343436,0.087229831
2018-04,,WEBSTER,Jamboree,0.026211018,0.010070581
2018-04,,WEBSTER,Karen's,0.10327799,0.025356816
2018-04,,WEBSTER,Liquor,0.033149779,0.002565249
2018-04,,WEBSTER,New,0.10783357,0.017670604
2018-04,,WEBSTER,Otho,0.006558776,0.000982358
2018-04,,WEBSTER,Target,0.025907037,0.006901314
2018-04,,WEBSTER,The,0.00957676,0.003864261
2018-04,,WEBSTER,Walgreens,0.010162668,0.00056883
2018-04,,WEBSTER,Yesway,0.009048441,0.001448265
2018-04,,WINNEBAGO,Casey's,0.126077531,0.0181176
2018-04,,WINNEBAGO,Mill,0.149315973,0.027603635
2018-04,,WINNEBAGO,SHELTON'S,0.057102548,0.006247161
2018-04,,WINNEBAGO,SID'S,0.120863023,0.012103355
2018-04,,WINNEBAGO,Uptown,0.546640924,0.107162358
2018-04,,WINNESHIEK,Backwater,0.04249736,0.003110797
2018-04,,WINNESHIEK,Casey's,0.04088839,0.008106536
2018-04,,WINNESHIEK,Decorah,0.092659036,0.016064662
2018-04,,WINNESHIEK,Fareway,0.265726388,0.053539955
2018-04,,WINNESHIEK,Huber's,0.065519647,0.014841492
2018-04,,WINNESHIEK,Quillins,0.240034664,0.043704625
2018-04,,WINNESHIEK,Wal-Mart,0.252674515,0.066172391
2018-04,,WOODBURY,Anthon,0.003931287,0.000694798
2018-04,,WOODBURY,Casey's,0.002303223,0.000560257
2018-04,,WOODBURY,Central,0.016624149,0.003292248
2018-04,,WOODBURY,Charlie's,0.077092899,0.018194991
2018-04,,WOODBURY,Circle,0.01087808,0.001842747
2018-04,,WOODBURY,Cubby's,0.005200889,0.002172909
2018-04,,WOODBURY,Downtown,0.077020819,0.020681304
2018-04,,WOODBURY,Fareway,0.046400552,0.007865511
2018-04,,WOODBURY,Hard,0.026637264,0.007903947
2018-04,,WOODBURY,Hy-Vee,0.284412314,0.06069631
2018-04,,WOODBURY,KUM,0.001711039,0.000395158
2018-04,,WOODBURY,Kum,0.019302673,0.003455595
2018-04,,WOODBURY,PG,0.004817398,0.000546562
2018-04,,WOODBURY,Sam's,0.284818126,0.048764464
2018-04,,WOODBURY,Select,0.030829445,0.00601423
2018-04,,WOODBURY,Target,0.01004115,0.003411366
2018-04,,WOODBURY,Tobacco,0.005871188,0.000783763
2018-04,,WOODBURY,Transit,0.008807243,0.001519703
2018-04,,WOODBURY,Wal-Mart,0.074280478,0.014093422
2018-04,,WOODBURY,Walgreens,0.009019784,0.00229075
2018-04,,WORTH,Casey's,0.203224265,0.03432736
2018-04,,WORTH,Kum,0.206585679,0.050022969
2018-04,,WORTH,Shade,0.590190056,0.10623009
2018-04,,WRIGHT,Casey's,0.165719724,0.039345549
2018-04,,WRIGHT,Clarion,0.066398519,0.017080449
2018-04,,WRIGHT,Fareway,0.417714814,0.075911059
2018-04,,WRIGHT,Kum,0.078997637,0.020231434
2018-04,,WRIGHT,The,0.101838617,0.017758969
2018-04,,WRIGHT,Yesway,0.16933069,0.041238172
2018-04,,Wapello,Freeman,0.126845832,0.016100346
2018-04,,Wapello,Hy-Vee,0.855185919,0.157370833
2018-04,,Wapello,Yesway,0.017968248,0.002929432
2018-04,,Webster,New,1,0.177150394
2018-05,,ADAIR,Casey's,0.276642868,0.038144087
2018-05,,ADAIR,Fareway,0.57011788,0.115375067
2018-05,,ADAIR,KUM,0.153239252,0.027315607
2018-05,,ADAMS,Casey's,0.200458545,0.041726677
2018-05,,ADAMS,West,0.799541455,0.177908192
2018-05,,ALLAMAKEE,Barrys,0.033460358,0.005577438
2018-05,,ALLAMAKEE,Casey's,0.01977894,0.004681769
2018-05,,ALLAMAKEE,Double,0.437803223,0.152750452
2018-05,,ALLAMAKEE,Fareway,0.075391508,0.006675519
2018-05,,ALLAMAKEE,Lansing,0.095222738,0.01718223
2018-05,,ALLAMAKEE,Quillins,0.338343233,0.080647563
2018-05,,APPANOOSE,Elliott's,0.070228761,0.016333047
2018-05,,APPANOOSE,Fareway,0.071174862,0.010825527
2018-05,,APPANOOSE,Honey,0.044342463,0.013306238
2018-05,,APPANOOSE,Hy-Vee,0.56103347,0.194062507
2018-05,,APPANOOSE,J,0.018844626,0.002639906
2018-05,,APPANOOSE,Quick,0.048885013,0.014412633
2018-05,,APPANOOSE,Wal-Mart,0.185490806,0.042208262
2018-05,,AUDUBON,Audubon,0.525974568,0.085754456
2018-05,,AUDUBON,Casey's,0.474025432,0.113673987
2018-05,,Adair,Hometown,0.684105161,0.154630434
2018-05,,Adair,KUM,0.315894839,0.05976152
2018-05,,BENTON,Blairstown,0.017449547,0.003327094
2018-05,,BENTON,Casey's,0.070532003,0.021885839
2018-05,,BENTON,Cornerstone,0.013690738,0.000486053
2018-05,,BENTON,Depot,0.041573056,0.011234966
2018-05,,BENTON,Fareway,0.491374514,0.127195297
2018-05,,BENTON,Grieder,0.100872918,0.034571652
2018-05,,BENTON,John's,0.071577889,0.01769033
2018-05,,BENTON,Karam,0.063858954,0.012938145
2018-05,,BENTON,Roy's,0.080288455,0.02301049
2018-05,,BENTON,The,0.048781927,0.011724924
2018-05,,BLACK HAWK,Ali's,0.011225109,0.000907563
2018-05,,BLACK HAWK,B,0.004733404,0.000498681
2018-05,,BLACK HAWK,Bani's,0.012090332,0.004076748
2018-05,,BLACK HAWK,Barmuda,0.025091791,0.0059617
2018-05,,BLACK HAWK,Broadway,0.008139734,0.001248618
2018-05,,BLACK HAWK,CVS,0.006800158,0.001739215
2018-05,,BLACK HAWK,Casey's,0.005055201,0.000807799
2018-05,,BLACK HAWK,Fareway,0.023746625,0.00687779
2018-05,,BLACK HAWK,Five,0.008456062,0.001711455
2018-05,,BLACK HAWK,Happy's,0.049722404,0.009856
2018-05,,BLACK HAWK,Hillstreet,0.088854362,0.021474582
2018-05,,BLACK HAWK,Hometown,0.012007623,0.00239694
2018-05,,BLACK HAWK,Hy-Vee,0.267755635,0.069066825
2018-05,,BLACK HAWK,Jim's,0.008839906,0.000370885
2018-05,,BLACK HAWK,Kwik,0.030555716,0.001673421
2018-05,,BLACK HAWK,Liquor,0.006449316,0.001427116
2018-05,,BLACK HAWK,Logan,0.010130838,0.000361997
2018-05,,BLACK HAWK,Metro,0.003279851,0.000820713
2018-05,,BLACK HAWK,Neighborhood,0.006692183,0.000501068
2018-05,,BLACK HAWK,New,0.041086116,0.007765753
2018-05,,BLACK HAWK,Prime,0.066482397,0.006412535
2018-05,,BLACK HAWK,Randall's,0.0078941,0.001482331
2018-05,,BLACK HAWK,Ray's,0.022486252,0.00615429
2018-05,,BLACK HAWK,Sam's,0.092086069,0.019466626
2018-05,,BLACK HAWK,Station,0.007730916,0.001233197
2018-05,,BLACK HAWK,Sycamore,0.072794187,0.01876013
2018-05,,BLACK HAWK,Target,0.008675392,0.002276437
2018-05,,BLACK HAWK,Thriftway,0.008903845,0.001855723
2018-05,,BLACK HAWK,Thunder,0.001591864,0.000230852
2018-05,,BLACK HAWK,Wal-Mart,0.0504706,0.009212823
2018-05,,BLACK HAWK,Walgreens,0.008242758,0.001797995
2018-05,,BLACK HAWK,West,0.010373686,0.00024038
2018-05,,BLACK HAWK,Xo,0.006719721,0.000915906
2018-05,,BLACK HAWK,Yesway,0.004835846,0.000868699
2018-05,,BOONE,Casey's,0.085628627,0.022471245
2018-05,,BOONE,Clark's,0.032266886,0.012386096
2018-05,,BOONE,Fareway,0.12381325,0.031613615
2018-05,,BOONE,Hy-Vee,0.323327461,0.110870059
2018-05,,BOONE,KUM,0.02163204,0.005080327
2018-05,,BOONE,Kum,0.005803609,0.002072582
2018-05,,BOONE,L,0.016182837,0.001936313
2018-05,,BOONE,The,0.048528709,0.010737387
2018-05,,BOONE,Wal-Mart,0.189128782,0.046533537
2018-05,,BOONE,Walgreens,0.012024237,0.00393203
2018-05,,BOONE,World,0.141663563,0.016286031
2018-05,,BREMER,Brother's,0.061414449,0.013499101
2018-05,,BREMER,Casey's,0.097938758,0.014727043
2018-05,,BREMER,Fareway,0.151611545,0.00691725
2018-05,,BREMER,Hy-Vee,0.411571597,0.063468212
2018-05,,BREMER,Liquor,0.092676479,0.024498969
2018-05,,BREMER,Pronto,0.02143017,0.002777261
2018-05,,BREMER,The,0.051563636,0.011455583
2018-05,,BREMER,Wal-Mart,0.105272473,0.006393725
2018-05,,BREMER,Walgreens,0.006520892,0.001784956
2018-05,,BUCHANAN,Fairbank,0.015807961,0.005942049
2018-05,,BUCHANAN,Fareway,0.139226804,0.031288189
2018-05,,BUCHANAN,Hartig,0.167121478,0.042385703
2018-05,,BUCHANAN,Jesup,0.09823308,0.02662561
2018-05,,BUCHANAN,McElroy's,0.02454315,0.009072961
2018-05,,BUCHANAN,Pronto,0.051425365,0.005254997
2018-05,,BUCHANAN,Speede,0.025971,0.007310645
2018-05,,BUCHANAN,The,0.164931284,0.023090693
2018-05,,BUCHANAN,Wal-Mart,0.312739878,0.058543189
2018-05,,BUENA VIST,Als,0.227273245,0.037840986
2018-05,,BUENA VIST,Casey's,0.015211003,0.005203661
2018-05,,BUENA VIST,Crossroads,0.007547714,0.001385308
2018-05,,BUENA VIST,Dyno's,0.027705933,0.006247398
2018-05,,BUENA VIST,Fareway,0.028221623,0.003357918
2018-05,,BUENA VIST,Hy-Vee,0.489211722,0.157051423
2018-05,,BUENA VIST,Kimmes,0.007563183,0.001810715
